;Timestamp;Estado;Consumo Residencial;Consumo Industrial;Populacao;PIB;IDEB
4220;dez. 2017;Paraná;619.433;1.041.740;11320892;421497870228;6.3
4221;jan. 2018;Paraná;642.923;1.002.193;11348937;440029402862;6.35
4222;fev. 2018;Paraná;630.157;1.016.842;11348937;440029402862;6.35
4223;mar. 2018;Paraná;630.608;1.100.371;11348937;440029402862;6.35
4224;abr. 2018;Paraná;651.322;1.097.778;11348937;440029402862;6.35
4225;mai. 2018;Paraná;626.242;976.189;11348937;440029402862;6.35
4226;jun. 2018;Paraná;606.789;1.024.358;11348937;440029402862;6.35
4227;jul. 2018;Paraná;606.454;1.087.686;11348937;440029402862;6.35
4228;ago. 2018;Paraná;596.523;1.113.571;11348937;440029402862;6.35
4229;set. 2018;Paraná;589.367;1.055.070;11348937;440029402862;6.35
4230;out. 2018;Paraná;613.385;1.100.118;11348937;440029402862;6.35
4231;nov. 2018;Paraná;623.501;1.079.012;11348937;440029402862;6.35
4232;dez. 2018;Paraná;643.099;1.071.976;11348937;440029402862;6.35
4233;jan. 2019;Paraná;717.440;1.044.326;11433957;466377036431;6.4
4234;fev. 2019;Paraná;699.961;1.036.444;11433957;466377036431;6.4
4235;mar. 2019;Paraná;640.441;1.081.778;11433957;466377036431;6.4
4236;abr. 2019;Paraná;623.155;1.098.243;11433957;466377036431;6.4
4237;mai. 2019;Paraná;627.340;1.084.954;11433957;466377036431;6.4
4238;jun. 2019;Paraná;605.419;1.087.554;11433957;466377036431;6.4
4239;jul. 2019;Paraná;598.758;1.121.055;11433957;466377036431;6.4
4240;ago. 2019;Paraná;608.122;1.080.629;11433957;466377036431;6.4
4241;set. 2019;Paraná;628.202;1.034.192;11433957;466377036431;6.4
4242;out. 2019;Paraná;657.781;1.116.565;11433957;466377036431;6.4
4243;nov. 2019;Paraná;682.777;1.072.814;11433957;466377036431;6.4
4244;dez. 2019;Paraná;647.954;1.024.381;11433957;466377036431;6.4
4245;jan. 2020;Paraná;708.456;1.007.325;11516840;487930593779;6.25
4246;fev. 2020;Paraná;700.086;1.056.192;11516840;487930593779;6.25
4247;mar. 2020;Paraná;673.954;1.077.833;11516840;487930593779;6.25
4248;abr. 2020;Paraná;682.960;919.664;11516840;487930593779;6.25
4249;mai. 2020;Paraná;637.680;1.009.329;11516840;487930593779;6.25
4250;jun. 2020;Paraná;629.798;976.217;11516840;487930593779;6.25
4251;jul. 2020;Paraná;627.283;1.080.799;11516840;487930593779;6.25
4252;ago. 2020;Paraná;642.777;1.098.923;11516840;487930593779;6.25
4253;set. 2020;Paraná;670.628;1.123.888;11516840;487930593779;6.25
4254;out. 2020;Paraná;735.947;1.169.525;11516840;487930593779;6.25
4255;nov. 2020;Paraná;708.543;1.141.826;11516840;487930593779;6.25
4256;dez. 2020;Paraná;737.142;1.153.742;11516840;487930593779;6.25
4257;jan. 2004;Santa Catarina;286.689;466.790;5774178;73618965923;4.3
4258;fev. 2004;Santa Catarina;275.576;568.790;5774178;73618965923;4.3
4259;mar. 2004;Santa Catarina;278.745;623.121;5774178;73618965923;4.3
4260;abr. 2004;Santa Catarina;272.840;567.109;5774178;73618965923;4.3
4261;mai. 2004;Santa Catarina;259.749;599.674;5774178;73618965923;4.3
4262;jun. 2004;Santa Catarina;249.891;573.569;5774178;73618965923;4.3
4263;jul. 2004;Santa Catarina;252.993;602.353;5774178;73618965923;4.3
4264;ago. 2004;Santa Catarina;258.288;615.042;5774178;73618965923;4.3
4265;set. 2004;Santa Catarina;268.234;577.927;5774178;73618965923;4.3
4266;out. 2004;Santa Catarina;259.658;583.974;5774178;73618965923;4.3
4267;nov. 2004;Santa Catarina;257.363;609.264;5774178;73618965923;4.3
4268;dez. 2004;Santa Catarina;265.284;589.142;5774178;73618965923;4.3
4269;jan. 2005;Santa Catarina;297.357;510.627;5866568;81549243683;4.3
4270;fev. 2005;Santa Catarina;290.636;605.311;5866568;81549243683;4.3
4271;mar. 2005;Santa Catarina;281.171;631.137;5866568;81549243683;4.3
4272;abr. 2005;Santa Catarina;303.494;606.763;5866568;81549243683;4.3
4273;mai. 2005;Santa Catarina;270.308;615.661;5866568;81549243683;4.3
4274;jun. 2005;Santa Catarina;272.441;613.377;5866568;81549243683;4.3
4275;jul. 2005;Santa Catarina;270.952;615.833;5866568;81549243683;4.3
4276;ago. 2005;Santa Catarina;275.467;620.823;5866568;81549243683;4.3
4277;set. 2005;Santa Catarina;278.749;577.936;5866568;81549243683;4.3
4278;out. 2005;Santa Catarina;274.962;599.045;5866568;81549243683;4.3
4279;nov. 2005;Santa Catarina;271.636;599.122;5866568;81549243683;4.3
4280;dez. 2005;Santa Catarina;285.901;589.326;5866568;81549243683;4.3
4281;jan. 2006;Santa Catarina;296.372;530.115;5958266;91063448624;4.5
4282;fev. 2006;Santa Catarina;326.710;596.091;5958266;91063448624;4.5
4283;mar. 2006;Santa Catarina;320.685;645.612;5958266;91063448624;4.5
4284;abr. 2006;Santa Catarina;302.546;608.853;5958266;91063448624;4.5
4285;mai. 2006;Santa Catarina;259.780;613.591;5958266;91063448624;4.5
4286;jun. 2006;Santa Catarina;280.760;621.730;5958266;91063448624;4.5
4287;jul. 2006;Santa Catarina;278.816;635.768;5958266;91063448624;4.5
4288;ago. 2006;Santa Catarina;278.003;639.539;5958266;91063448624;4.5
4289;set. 2006;Santa Catarina;277.916;639.829;5958266;91063448624;4.5
4290;out. 2006;Santa Catarina;271.000;632.607;5958266;91063448624;4.5
4291;nov. 2006;Santa Catarina;301.839;629.755;5958266;91063448624;4.5
4292;dez. 2006;Santa Catarina;287.048;604.615;5958266;91063448624;4.5
4293;jan. 2007;Santa Catarina;338.551;562.289;5866487;103728092246;4.7
4294;fev. 2007;Santa Catarina;341.505;640.472;5866487;103728092246;4.7
4295;mar. 2007;Santa Catarina;330.043;675.321;5866487;103728092246;4.7
4296;abr. 2007;Santa Catarina;334.079;650.163;5866487;103728092246;4.7
4297;mai. 2007;Santa Catarina;324.501;640.010;5866487;103728092246;4.7
4298;jun. 2007;Santa Catarina;279.773;713.184;5866487;103728092246;4.7
4299;jul. 2007;Santa Catarina;275.358;693.830;5866487;103728092246;4.7
4300;ago. 2007;Santa Catarina;310.725;686.018;5866487;103728092246;4.7
4301;set. 2007;Santa Catarina;310.464;668.256;5866487;103728092246;4.7
4302;out. 2007;Santa Catarina;290.435;696.929;5866487;103728092246;4.7
4303;nov. 2007;Santa Catarina;313.739;692.231;5866487;103728092246;4.7
4304;dez. 2007;Santa Catarina;299.284;656.448;5866487;103728092246;4.7
4305;jan. 2008;Santa Catarina;346.681;577.041;6052587;121477257847;4.9
4306;fev. 2008;Santa Catarina;359.328;700.775;6052587;121477257847;4.9
4307;mar. 2008;Santa Catarina;317.129;727.800;6052587;121477257847;4.9
4308;abr. 2008;Santa Catarina;313.323;718.463;6052587;121477257847;4.9
4309;mai. 2008;Santa Catarina;324.419;703.725;6052587;121477257847;4.9
4310;jun. 2008;Santa Catarina;299.927;699.158;6052587;121477257847;4.9
4311;jul. 2008;Santa Catarina;300.946;743.473;6052587;121477257847;4.9
4312;ago. 2008;Santa Catarina;326.503;728.936;6052587;121477257847;4.9
4313;set. 2008;Santa Catarina;305.014;725.958;6052587;121477257847;4.9
4314;out. 2008;Santa Catarina;314.818;739.435;6052587;121477257847;4.9
4315;nov. 2008;Santa Catarina;337.041;702.131;6052587;121477257847;4.9
4316;dez. 2008;Santa Catarina;309.154;608.103;6052587;121477257847;4.9
4317;jan. 2009;Santa Catarina;365.956;528.772;6118743;129098535042;5.1
4318;fev. 2009;Santa Catarina;349.123;657.598;6118743;129098535042;5.1
4319;mar. 2009;Santa Catarina;361.432;677.726;6118743;129098535042;5.1
4320;abr. 2009;Santa Catarina;361.572;661.169;6118743;129098535042;5.1
4321;mai. 2009;Santa Catarina;336.360;661.120;6118743;129098535042;5.1
4322;jun. 2009;Santa Catarina;323.171;653.692;6118743;129098535042;5.1
4323;jul. 2009;Santa Catarina;327.776;676.077;6118743;129098535042;5.1
4324;ago. 2009;Santa Catarina;341.018;663.817;6118743;129098535042;5.1
4325;set. 2009;Santa Catarina;330.050;668.499;6118743;129098535042;5.1
4326;out. 2009;Santa Catarina;330.285;704.353;6118743;129098535042;5.1
4327;nov. 2009;Santa Catarina;356.647;706.238;6118743;129098535042;5.1
4328;dez. 2009;Santa Catarina;352.137;696.006;6118743;129098535042;5.1
4329;jan. 2010;Santa Catarina;428.879;588.385;6248436;153726007373;5.4
4330;fev. 2010;Santa Catarina;381.755;697.922;6248436;153726007373;5.4
4331;mar. 2010;Santa Catarina;403.816;757.913;6248436;153726007373;5.4
4332;abr. 2010;Santa Catarina;378.338;734.663;6248436;153726007373;5.4
4333;mai. 2010;Santa Catarina;338.042;776.971;6248436;153726007373;5.4
4334;jun. 2010;Santa Catarina;347.435;726.067;6248436;153726007373;5.4
4335;jul. 2010;Santa Catarina;337.411;757.191;6248436;153726007373;5.4
4336;ago. 2010;Santa Catarina;361.457;749.629;6248436;153726007373;5.4
4337;set. 2010;Santa Catarina;356.580;741.729;6248436;153726007373;5.4
4338;out. 2010;Santa Catarina;334.063;741.336;6248436;153726007373;5.4
4339;nov. 2010;Santa Catarina;342.008;751.499;6248436;153726007373;5.4
4340;dez. 2010;Santa Catarina;339.542;736.255;6248436;153726007373;5.4
4341;jan. 2011;Santa Catarina;425.669;646.515;6317054;174068321733;5.7
4342;fev. 2011;Santa Catarina;429.122;724.908;6317054;174068321733;5.7
4343;mar. 2011;Santa Catarina;395.932;777.074;6317054;174068321733;5.7
4344;abr. 2011;Santa Catarina;371.176;741.882;6317054;174068321733;5.7
4345;mai. 2011;Santa Catarina;338.488;760.018;6317054;174068321733;5.7
4346;jun. 2011;Santa Catarina;351.583;754.378;6317054;174068321733;5.7
4347;jul. 2011;Santa Catarina;373.558;744.714;6317054;174068321733;5.7
4348;ago. 2011;Santa Catarina;362.491;770.873;6317054;174068321733;5.7
4349;set. 2011;Santa Catarina;373.227;745.323;6317054;174068321733;5.7
4350;out. 2011;Santa Catarina;350.805;783.240;6317054;174068321733;5.7
4351;nov. 2011;Santa Catarina;349.541;758.318;6317054;174068321733;5.7
4352;dez. 2011;Santa Catarina;347.590;761.568;6317054;174068321733;5.7
4353;jan. 2012;Santa Catarina;404.819;651.004;6383286;191794652139;5.8
4354;fev. 2012;Santa Catarina;438.657;764.324;6383286;191794652139;5.8
4355;mar. 2012;Santa Catarina;449.694;823.183;6383286;191794652139;5.8
4356;abr. 2012;Santa Catarina;389.428;769.546;6383286;191794652139;5.8
4357;mai. 2012;Santa Catarina;369.577;813.683;6383286;191794652139;5.8
4358;jun. 2012;Santa Catarina;370.275;766.662;6383286;191794652139;5.8
4359;jul. 2012;Santa Catarina;362.886;790.736;6383286;191794652139;5.8
4360;ago. 2012;Santa Catarina;387.526;809.274;6383286;191794652139;5.8
4361;set. 2012;Santa Catarina;377.698;764.167;6383286;191794652139;5.8
4362;out. 2012;Santa Catarina;367.539;804.230;6383286;191794652139;5.8
4363;nov. 2012;Santa Catarina;382.233;788.827;6383286;191794652139;5.8
4364;dez. 2012;Santa Catarina;399.076;766.210;6383286;191794652139;5.8
4365;jan. 2013;Santa Catarina;453.990;719.066;6634254;214512241571;5.9
4366;fev. 2013;Santa Catarina;463.550;785.620;6634254;214512241571;5.9
4367;mar. 2013;Santa Catarina;426.300;834.575;6634254;214512241571;5.9
4368;abr. 2013;Santa Catarina;379.495;828.257;6634254;214512241571;5.9
4369;mai. 2013;Santa Catarina;390.520;834.464;6634254;214512241571;5.9
4370;jun. 2013;Santa Catarina;395.388;820.667;6634254;214512241571;5.9
4371;jul. 2013;Santa Catarina;409.052;842.438;6634254;214512241571;5.9
4372;ago. 2013;Santa Catarina;417.887;840.128;6634254;214512241571;5.9
4373;set. 2013;Santa Catarina;393.688;794.557;6634254;214512241571;5.9
4374;out. 2013;Santa Catarina;395.539;873.076;6634254;214512241571;5.9
4375;nov. 2013;Santa Catarina;406.505;836.546;6634254;214512241571;5.9
4376;dez. 2013;Santa Catarina;402.727;780.874;6634254;214512241571;5.9
4377;jan. 2014;Santa Catarina;532.241;754.355;6727148;242553370851;6.0
4378;fev. 2014;Santa Catarina;585.559;841.673;6727148;242553370851;6.0
4379;mar. 2014;Santa Catarina;471.378;864.624;6727148;242553370851;6.0
4380;abr. 2014;Santa Catarina;424.997;832.293;6727148;242553370851;6.0
4381;mai. 2014;Santa Catarina;426.249;847.968;6727148;242553370851;6.0
4382;jun. 2014;Santa Catarina;410.601;797.837;6727148;242553370851;6.0
4383;jul. 2014;Santa Catarina;400.940;844.566;6727148;242553370851;6.0
4384;ago. 2014;Santa Catarina;436.448;834.312;6727148;242553370851;6.0
4385;set. 2014;Santa Catarina;394.855;844.947;6727148;242553370851;6.0
4386;out. 2014;Santa Catarina;407.340;878.387;6727148;242553370851;6.0
4387;nov. 2014;Santa Catarina;457.291;853.832;6727148;242553370851;6.0
4388;dez. 2014;Santa Catarina;450.376;791.337;6727148;242553370851;6.0
4389;jan. 2015;Santa Catarina;559.076;718.199;6819190;249079642281;6.1
4390;fev. 2015;Santa Catarina;538.572;838.303;6819190;249079642281;6.1
4391;mar. 2015;Santa Catarina;465.140;844.244;6819190;249079642281;6.1
4392;abr. 2015;Santa Catarina;460.566;828.651;6819190;249079642281;6.1
4393;mai. 2015;Santa Catarina;401.882;808.672;6819190;249079642281;6.1
4394;jun. 2015;Santa Catarina;410.860;791.553;6819190;249079642281;6.1
4395;jul. 2015;Santa Catarina;381.554;773.900;6819190;249079642281;6.1
4396;ago. 2015;Santa Catarina;417.276;803.093;6819190;249079642281;6.1
4397;set. 2015;Santa Catarina;394.049;766.469;6819190;249079642281;6.1
4398;out. 2015;Santa Catarina;406.685;787.588;6819190;249079642281;6.1
4399;nov. 2015;Santa Catarina;413.598;790.518;6819190;249079642281;6.1
4400;dez. 2015;Santa Catarina;412.527;716.253;6819190;249079642281;6.1
4401;jan. 2016;Santa Catarina;532.258;682.919;6910553;256754668524;6.2
4402;fev. 2016;Santa Catarina;520.637;787.289;6910553;256754668524;6.2
4403;mar. 2016;Santa Catarina;479.474;792.268;6910553;256754668524;6.2
4404;abr. 2016;Santa Catarina;509.765;811.919;6910553;256754668524;6.2
4405;mai. 2016;Santa Catarina;447.236;790.523;6910553;256754668524;6.2
4406;jun. 2016;Santa Catarina;424.848;797.581;6910553;256754668524;6.2
4407;jul. 2016;Santa Catarina;439.205;801.994;6910553;256754668524;6.2
4408;ago. 2016;Santa Catarina;417.370;831.334;6910553;256754668524;6.2
4409;set. 2016;Santa Catarina;431.154;807.233;6910553;256754668524;6.2
4410;out. 2016;Santa Catarina;407.764;804.473;6910553;256754668524;6.2
4411;nov. 2016;Santa Catarina;421.199;804.091;6910553;256754668524;6.2
4412;dez. 2016;Santa Catarina;407.214;754.261;6910553;256754668524;6.2
4413;jan. 2017;Santa Catarina;547.803;753.639;7001161;277270236580;6.3
4414;fev. 2017;Santa Catarina;575.332;812.816;7001161;277270236580;6.3
4415;mar. 2017;Santa Catarina;588.044;870.886;7001161;277270236580;6.3
4416;abr. 2017;Santa Catarina;449.739;811.143;7001161;277270236580;6.3
4417;mai. 2017;Santa Catarina;401.473;833.608;7001161;277270236580;6.3
4418;jun. 2017;Santa Catarina;435.903;826.652;7001161;277270236580;6.3
4419;jul. 2017;Santa Catarina;427.184;846.668;7001161;277270236580;6.3
4420;ago. 2017;Santa Catarina;432.256;877.201;7001161;277270236580;6.3
4421;set. 2017;Santa Catarina;442.414;843.880;7001161;277270236580;6.3
4422;out. 2017;Santa Catarina;417.171;862.540;7001161;277270236580;6.3
4423;nov. 2017;Santa Catarina;447.371;848.321;7001161;277270236580;6.3
4424;dez. 2017;Santa Catarina;440.066;804.278;7001161;277270236580;6.3
4425;jan. 2018;Santa Catarina;536.782;792.996;7075494;298227090046;6.3
4426;fev. 2018;Santa Catarina;550.061;841.404;7075494;298227090046;6.3
4427;mar. 2018;Santa Catarina;520.718;888.816;7075494;298227090046;6.3
4428;abr. 2018;Santa Catarina;486.696;875.161;7075494;298227090046;6.3
4429;mai. 2018;Santa Catarina;478.692;827.462;7075494;298227090046;6.3
4430;jun. 2018;Santa Catarina;461.875;823.753;7075494;298227090046;6.3
4431;jul. 2018;Santa Catarina;447.856;881.666;7075494;298227090046;6.3
4432;ago. 2018;Santa Catarina;435.162;893.900;7075494;298227090046;6.3
4433;set. 2018;Santa Catarina;457.024;848.161;7075494;298227090046;6.3
4434;out. 2018;Santa Catarina;447.146;895.570;7075494;298227090046;6.3
4435;nov. 2018;Santa Catarina;451.697;880.216;7075494;298227090046;6.3
4436;dez. 2018;Santa Catarina;470.699;802.456;7075494;298227090046;6.3
4437;jan. 2019;Santa Catarina;667.996;825.122;7164788;323263857398;6.3
4438;fev. 2019;Santa Catarina;644.601;882.196;7164788;323263857398;6.3
4439;mar. 2019;Santa Catarina;546.393;904.472;7164788;323263857398;6.3
4440;abr. 2019;Santa Catarina;490.844;900.390;7164788;323263857398;6.3
4441;mai. 2019;Santa Catarina;481.942;901.574;7164788;323263857398;6.3
4442;jun. 2019;Santa Catarina;442.985;857.712;7164788;323263857398;6.3
4443;jul. 2019;Santa Catarina;444.126;891.760;7164788;323263857398;6.3
4444;ago. 2019;Santa Catarina;464.266;914.784;7164788;323263857398;6.3
4445;set. 2019;Santa Catarina;458.782;881.425;7164788;323263857398;6.3
4446;out. 2019;Santa Catarina;465.656;933.187;7164788;323263857398;6.3
4447;nov. 2019;Santa Catarina;495.479;908.864;7164788;323263857398;6.3
4448;dez. 2019;Santa Catarina;498.547;812.404;7164788;323263857398;6.3
4449;jan. 2020;Santa Catarina;627.967;850.888;7252502;349275015538;6.25
4450;fev. 2020;Santa Catarina;617.368;926.354;7252502;349275015538;6.25
4451;mar. 2020;Santa Catarina;547.929;884.093;7252502;349275015538;6.25
4452;abr. 2020;Santa Catarina;560.736;728.481;7252502;349275015538;6.25
4453;mai. 2020;Santa Catarina;498.499;749.576;7252502;349275015538;6.25
4454;jun. 2020;Santa Catarina;482.430;786.309;7252502;349275015538;6.25
4455;jul. 2020;Santa Catarina;511.944;883.309;7252502;349275015538;6.25
4456;ago. 2020;Santa Catarina;487.663;923.646;7252502;349275015538;6.25
4457;set. 2020;Santa Catarina;528.056;955.158;7252502;349275015538;6.25
4458;out. 2020;Santa Catarina;503.897;992.383;7252502;349275015538;6.25
4459;nov. 2020;Santa Catarina;505.801;985.278;7252502;349275015538;6.25
4460;dez. 2020;Santa Catarina;577.131;919.812;7252502;349275015538;6.25
4461;jan. 2004;Rio Grande do Sul;456.670;652.758;10726063;131192206297;4.1
4462;fev. 2004;Rio Grande do Sul;455.907;655.933;10726063;131192206297;4.1
4463;mar. 2004;Rio Grande do Sul;453.567;784.660;10726063;131192206297;4.1
4464;abr. 2004;Rio Grande do Sul;470.612;845.666;10726063;131192206297;4.1
4465;mai. 2004;Rio Grande do Sul;446.184;823.937;10726063;131192206297;4.1
4466;jun. 2004;Rio Grande do Sul;425.987;821.936;10726063;131192206297;4.1
4467;jul. 2004;Rio Grande do Sul;439.310;811.822;10726063;131192206297;4.1
4468;ago. 2004;Rio Grande do Sul;432.540;835.348;10726063;131192206297;4.1
4469;set. 2004;Rio Grande do Sul;438.391;798.620;10726063;131192206297;4.1
4470;out. 2004;Rio Grande do Sul;426.156;779.226;10726063;131192206297;4.1
4471;nov. 2004;Rio Grande do Sul;430.070;640.704;10726063;131192206297;4.1
4472;dez. 2004;Rio Grande do Sul;452.985;640.582;10726063;131192206297;4.1
4473;jan. 2005;Rio Grande do Sul;491.393;666.847;10845087;136362768609;4.1
4474;fev. 2005;Rio Grande do Sul;473.486;716.424;10845087;136362768609;4.1
4475;mar. 2005;Rio Grande do Sul;484.840;747.140;10845087;136362768609;4.1
4476;abr. 2005;Rio Grande do Sul;463.334;747.076;10845087;136362768609;4.1
4477;mai. 2005;Rio Grande do Sul;435.400;784.534;10845087;136362768609;4.1
4478;jun. 2005;Rio Grande do Sul;451.355;769.656;10845087;136362768609;4.1
4479;jul. 2005;Rio Grande do Sul;453.690;773.211;10845087;136362768609;4.1
4480;ago. 2005;Rio Grande do Sul;459.287;752.436;10845087;136362768609;4.1
4481;set. 2005;Rio Grande do Sul;446.454;725.187;10845087;136362768609;4.1
4482;out. 2005;Rio Grande do Sul;440.334;724.569;10845087;136362768609;4.1
4483;nov. 2005;Rio Grande do Sul;440.657;737.965;10845087;136362768609;4.1
4484;dez. 2005;Rio Grande do Sul;471.087;744.773;10845087;136362768609;4.1
4485;jan. 2006;Rio Grande do Sul;494.016;647.570;10963219;147622599264;4.3
4486;fev. 2006;Rio Grande do Sul;494.908;731.130;10963219;147622599264;4.3
4487;mar. 2006;Rio Grande do Sul;483.508;749.997;10963219;147622599264;4.3
4488;abr. 2006;Rio Grande do Sul;469.150;763.642;10963219;147622599264;4.3
4489;mai. 2006;Rio Grande do Sul;441.066;779.021;10963219;147622599264;4.3
4490;jun. 2006;Rio Grande do Sul;456.686;783.658;10963219;147622599264;4.3
4491;jul. 2006;Rio Grande do Sul;454.003;775.081;10963219;147622599264;4.3
4492;ago. 2006;Rio Grande do Sul;460.273;794.409;10963219;147622599264;4.3
4493;set. 2006;Rio Grande do Sul;454.216;757.089;10963219;147622599264;4.3
4494;out. 2006;Rio Grande do Sul;445.610;760.219;10963219;147622599264;4.3
4495;nov. 2006;Rio Grande do Sul;464.687;755.096;10963219;147622599264;4.3
4496;dez. 2006;Rio Grande do Sul;481.240;757.120;10963219;147622599264;4.3
4497;jan. 2007;Rio Grande do Sul;539.303;689.794;10582887;168009752063;4.5
4498;fev. 2007;Rio Grande do Sul;503.676;758.176;10582887;168009752063;4.5
4499;mar. 2007;Rio Grande do Sul;520.927;806.042;10582887;168009752063;4.5
4500;abr. 2007;Rio Grande do Sul;515.894;811.163;10582887;168009752063;4.5
4501;mai. 2007;Rio Grande do Sul;489.744;828.032;10582887;168009752063;4.5
4502;jun. 2007;Rio Grande do Sul;488.280;818.383;10582887;168009752063;4.5
4503;jul. 2007;Rio Grande do Sul;487.276;811.447;10582887;168009752063;4.5
4504;ago. 2007;Rio Grande do Sul;503.667;826.987;10582887;168009752063;4.5
4505;set. 2007;Rio Grande do Sul;483.908;795.475;10582887;168009752063;4.5
4506;out. 2007;Rio Grande do Sul;477.505;812.327;10582887;168009752063;4.5
4507;nov. 2007;Rio Grande do Sul;477.087;814.266;10582887;168009752063;4.5
4508;dez. 2007;Rio Grande do Sul;481.122;796.389;10582887;168009752063;4.6
4509;jan. 2008;Rio Grande do Sul;566.145;737.681;10855214;190229822436;4.6
4510;fev. 2008;Rio Grande do Sul;516.191;814.552;10855214;190229822436;4.6
4511;mar. 2008;Rio Grande do Sul;510.875;820.119;10855214;190229822436;4.6
4512;abr. 2008;Rio Grande do Sul;498.313;833.905;10855214;190229822436;4.6
4513;mai. 2008;Rio Grande do Sul;490.812;842.605;10855214;190229822436;4.6
4514;jun. 2008;Rio Grande do Sul;503.964;851.641;10855214;190229822436;4.6
4515;jul. 2008;Rio Grande do Sul;512.404;880.009;10855214;190229822436;4.6
4516;ago. 2008;Rio Grande do Sul;511.439;881.777;10855214;190229822436;4.6
4517;set. 2008;Rio Grande do Sul;495.868;841.098;10855214;190229822436;4.6
4518;out. 2008;Rio Grande do Sul;500.536;866.106;10855214;190229822436;4.6
4519;nov. 2008;Rio Grande do Sul;491.243;795.985;10855214;190229822436;4.6
4520;dez. 2008;Rio Grande do Sul;511.466;708.362;10855214;190229822436;4.6
4521;jan. 2009;Rio Grande do Sul;563.289;568.855;10914128;204344940204;4.7
4522;fev. 2009;Rio Grande do Sul;532.288;663.265;10914128;204344940204;4.7
4523;mar. 2009;Rio Grande do Sul;560.926;731.722;10914128;204344940204;4.7
4524;abr. 2009;Rio Grande do Sul;539.293;755.918;10914128;204344940204;4.7
4525;mai. 2009;Rio Grande do Sul;504.508;749.508;10914128;204344940204;4.7
4526;jun. 2009;Rio Grande do Sul;510.587;762.808;10914128;204344940204;4.7
4527;jul. 2009;Rio Grande do Sul;540.635;780.159;10914128;204344940204;4.7
4528;ago. 2009;Rio Grande do Sul;554.639;790.618;10914128;204344940204;4.7
4529;set. 2009;Rio Grande do Sul;522.299;795.192;10914128;204344940204;4.7
4530;out. 2009;Rio Grande do Sul;513.265;823.421;10914128;204344940204;4.7
4531;nov. 2009;Rio Grande do Sul;526.104;796.333;10914128;204344940204;4.7
4532;dez. 2009;Rio Grande do Sul;549.203;823.081;10914128;204344940204;4.7
4533;jan. 2010;Rio Grande do Sul;622.085;717.071;10693929;241249163899;4.9
4534;fev. 2010;Rio Grande do Sul;595.294;797.766;10693929;241249163899;4.9
4535;mar. 2010;Rio Grande do Sul;598.416;847.007;10693929;241249163899;4.9
4536;abr. 2010;Rio Grande do Sul;557.327;852.314;10693929;241249163899;4.9
4537;mai. 2010;Rio Grande do Sul;528.637;877.221;10693929;241249163899;4.9
4538;jun. 2010;Rio Grande do Sul;542.360;871.223;10693929;241249163899;4.9
4539;jul. 2010;Rio Grande do Sul;567.792;891.308;10693929;241249163899;4.9
4540;ago. 2010;Rio Grande do Sul;585.133;881.230;10693929;241249163899;4.9
4541;set. 2010;Rio Grande do Sul;538.827;843.437;10693929;241249163899;4.9
4542;out. 2010;Rio Grande do Sul;529.872;864.107;10693929;241249163899;4.9
4543;nov. 2010;Rio Grande do Sul;521.422;854.419;10693929;241249163899;4.9
4544;dez. 2010;Rio Grande do Sul;566.038;869.537;10693929;241249163899;4.9
4545;jan. 2011;Rio Grande do Sul;640.986;777.387;10733030;265056416296;5.1
4546;fev. 2011;Rio Grande do Sul;634.407;846.551;10733030;265056416296;5.1
4547;mar. 2011;Rio Grande do Sul;588.647;911.780;10733030;265056416296;5.1
4548;abr. 2011;Rio Grande do Sul;546.813;896.187;10733030;265056416296;5.1
4549;mai. 2011;Rio Grande do Sul;534.796;916.320;10733030;265056416296;5.1
4550;jun. 2011;Rio Grande do Sul;547.701;910.901;10733030;265056416296;5.1
4551;jul. 2011;Rio Grande do Sul;612.800;892.350;10733030;265056416296;5.1
4552;ago. 2011;Rio Grande do Sul;603.768;925.686;10733030;265056416296;5.1
4553;set. 2011;Rio Grande do Sul;569.968;895.978;10733030;265056416296;5.1
4554;out. 2011;Rio Grande do Sul;540.276;904.610;10733030;265056416296;5.1
4555;nov. 2011;Rio Grande do Sul;539.343;855.235;10733030;265056416296;5.1
4556;dez. 2011;Rio Grande do Sul;596.539;861.758;10733030;265056416296;5.1
4557;jan. 2012;Rio Grande do Sul;616.773;772.318;10770603;287587018678;5.25
4558;fev. 2012;Rio Grande do Sul;665.130;855.282;10770603;287587018678;5.25
4559;mar. 2012;Rio Grande do Sul;695.510;903.882;10770603;287587018678;5.25
4560;abr. 2012;Rio Grande do Sul;591.753;872.944;10770603;287587018678;5.25
4561;mai. 2012;Rio Grande do Sul;563.952;746.662;10770603;287587018678;5.25
4562;jun. 2012;Rio Grande do Sul;582.848;880.067;10770603;287587018678;5.25
4563;jul. 2012;Rio Grande do Sul;606.047;871.506;10770603;287587018678;5.25
4564;ago. 2012;Rio Grande do Sul;618.126;908.032;10770603;287587018678;5.25
4565;set. 2012;Rio Grande do Sul;575.919;885.800;10770603;287587018678;5.25
4566;out. 2012;Rio Grande do Sul;571.519;840.287;10770603;287587018678;5.25
4567;nov. 2012;Rio Grande do Sul;602.336;869.047;10770603;287587018678;5.25
4568;dez. 2012;Rio Grande do Sul;646.466;842.361;10770603;287587018678;5.25
4569;jan. 2013;Rio Grande do Sul;702.161;730.711;11164043;332292726085;5.4
4570;fev. 2013;Rio Grande do Sul;665.088;848.900;11164043;332292726085;5.4
