,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao,PIB
457,mai. 2010,Amazonas,104.192,137.200,3483985,60877122684
458,jun. 2010,Amazonas,107.950,139.501,3483985,60877122684
459,jul. 2010,Amazonas,108.616,129.670,3483985,60877122684
460,ago. 2010,Amazonas,113.178,147.416,3483985,60877122684
461,set. 2010,Amazonas,123.056,144.966,3483985,60877122684
462,out. 2010,Amazonas,119.121,150.949,3483985,60877122684
463,nov. 2010,Amazonas,118.301,149.663,3483985,60877122684
464,dez. 2010,Amazonas,112.818,135.125,3483985,60877122684
465,jan. 2011,Amazonas,108.301,133.819,3538387,70734401222
466,fev. 2011,Amazonas,99.360,142.025,3538387,70734401222
467,mar. 2011,Amazonas,107.740,139.700,3538387,70734401222
468,abr. 2011,Amazonas,100.067,144.020,3538387,70734401222
469,mai. 2011,Amazonas,104.022,146.499,3538387,70734401222
470,jun. 2011,Amazonas,113.562,146.123,3538387,70734401222
471,jul. 2011,Amazonas,116.098,147.862,3538387,70734401222
472,ago. 2011,Amazonas,125.338,160.371,3538387,70734401222
473,set. 2011,Amazonas,136.081,152.989,3538387,70734401222
474,out. 2011,Amazonas,131.818,161.326,3538387,70734401222
475,nov. 2011,Amazonas,123.679,156.888,3538387,70734401222
476,dez. 2011,Amazonas,119.539,143.738,3538387,70734401222
477,jan. 2012,Amazonas,116.226,144.428,3590985,72242700676
478,fev. 2012,Amazonas,122.258,167.018,3590985,72242700676
479,mar. 2012,Amazonas,104.234,167.413,3590985,72242700676
480,abr. 2012,Amazonas,118.501,151.823,3590985,72242700676
481,mai. 2012,Amazonas,119.037,154.836,3590985,72242700676
482,jun. 2012,Amazonas,137.278,144.282,3590985,72242700676
483,jul. 2012,Amazonas,132.945,141.884,3590985,72242700676
484,ago. 2012,Amazonas,136.398,161.756,3590985,72242700676
485,set. 2012,Amazonas,139.562,147.043,3590985,72242700676
486,out. 2012,Amazonas,142.055,157.598,3590985,72242700676
487,nov. 2012,Amazonas,144.971,151.161,3590985,72242700676
488,dez. 2012,Amazonas,141.661,127.044,3590985,72242700676
489,jan. 2013,Amazonas,128.283,140.657,3807921,83051232958
490,fev. 2013,Amazonas,134.521,131.564,3807921,83051232958
491,mar. 2013,Amazonas,121.180,150.899,3807921,83051232958
492,abr. 2013,Amazonas,136.957,152.647,3807921,83051232958
493,mai. 2013,Amazonas,138.510,150.326,3807921,83051232958
494,jun. 2013,Amazonas,148.947,144.558,3807921,83051232958
495,jul. 2013,Amazonas,156.300,151.609,3807921,83051232958
496,ago. 2013,Amazonas,153.192,159.810,3807921,83051232958
497,set. 2013,Amazonas,159.813,150.586,3807921,83051232958
498,out. 2013,Amazonas,167.620,163.286,3807921,83051232958
499,nov. 2013,Amazonas,170.727,153.287,3807921,83051232958
500,dez. 2013,Amazonas,167.608,134.659,3807921,83051232958
501,jan. 2014,Amazonas,158.494,151.841,3873743,86668643770
502,fev. 2014,Amazonas,151.437,144.760,3873743,86668643770
503,mar. 2014,Amazonas,150.863,146.843,3873743,86668643770
504,abr. 2014,Amazonas,147.437,148.922,3873743,86668643770
505,mai. 2014,Amazonas,166.291,152.727,3873743,86668643770
506,jun. 2014,Amazonas,165.613,126.412,3873743,86668643770
507,jul. 2014,Amazonas,167.968,150.633,3873743,86668643770
508,ago. 2014,Amazonas,178.266,155.460,3873743,86668643770
509,set. 2014,Amazonas,185.528,157.672,3873743,86668643770
510,out. 2014,Amazonas,175.892,162.271,3873743,86668643770
511,nov. 2014,Amazonas,181.972,154.328,3873743,86668643770
512,dez. 2014,Amazonas,181.638,135.060,3873743,86668643770
513,jan. 2015,Amazonas,184.302,145.619,3938336,86568184233
514,fev. 2015,Amazonas,163.148,137.665,3938336,86568184233
515,mar. 2015,Amazonas,162.421,150.848,3938336,86568184233
516,abr. 2015,Amazonas,167.071,140.461,3938336,86568184233
517,mai. 2015,Amazonas,165.618,140.492,3938336,86568184233
518,jun. 2015,Amazonas,173.372,130.102,3938336,86568184233
519,jul. 2015,Amazonas,181.883,135.015,3938336,86568184233
520,ago. 2015,Amazonas,184.892,150.822,3938336,86568184233
521,set. 2015,Amazonas,205.056,141.451,3938336,86568184233
522,out. 2015,Amazonas,220.542,148.581,3938336,86568184233
523,nov. 2015,Amazonas,190.606,136.238,3938336,86568184233
524,dez. 2015,Amazonas,191.329,112.967,3938336,86568184233
525,jan. 2016,Amazonas,183.270,128.298,4001667,89039781991
526,fev. 2016,Amazonas,180.837,119.260,4001667,89039781991
527,mar. 2016,Amazonas,174.715,126.944,4001667,89039781991
528,abr. 2016,Amazonas,173.616,118.606,4001667,89039781991
529,mai. 2016,Amazonas,163.733,125.263,4001667,89039781991
530,jun. 2016,Amazonas,176.283,115.529,4001667,89039781991
531,jul. 2016,Amazonas,174.292,135.752,4001667,89039781991
532,ago. 2016,Amazonas,182.429,123.003,4001667,89039781991
533,set. 2016,Amazonas,177.687,151.940,4001667,89039781991
534,out. 2016,Amazonas,176.644,148.659,4001667,89039781991
535,nov. 2016,Amazonas,181.473,167.018,4001667,89039781991
536,dez. 2016,Amazonas,179.642,91.527,4001667,89039781991
537,jan. 2017,Amazonas,164.930,132.247,4063614,93240190919
538,fev. 2017,Amazonas,150.442,122.159,4063614,93240190919
539,mar. 2017,Amazonas,161.155,126.918,4063614,93240190919
540,abr. 2017,Amazonas,154.760,123.705,4063614,93240190919
541,mai. 2017,Amazonas,162.034,130.672,4063614,93240190919
542,jun. 2017,Amazonas,174.059,130.321,4063614,93240190919
543,jul. 2017,Amazonas,162.788,135.341,4063614,93240190919
544,ago. 2017,Amazonas,183.271,151.110,4063614,93240190919
545,set. 2017,Amazonas,180.538,135.856,4063614,93240190919
546,out. 2017,Amazonas,172.220,141.983,4063614,93240190919
547,nov. 2017,Amazonas,174.385,138.225,4063614,93240190919
548,dez. 2017,Amazonas,161.988,126.027,4063614,93240190919
549,jan. 2018,Amazonas,150.720,136.594,4080611,100109235068
550,fev. 2018,Amazonas,148.345,127.208,4080611,100109235068
551,mar. 2018,Amazonas,164.572,142.774,4080611,100109235068
552,abr. 2018,Amazonas,167.163,137.867,4080611,100109235068
553,mai. 2018,Amazonas,169.774,141.522,4080611,100109235068
554,jun. 2018,Amazonas,166.906,126.108,4080611,100109235068
555,jul. 2018,Amazonas,169.457,140.518,4080611,100109235068
556,ago. 2018,Amazonas,175.711,149.424,4080611,100109235068
557,set. 2018,Amazonas,176.887,137.103,4080611,100109235068
558,out. 2018,Amazonas,187.257,147.865,4080611,100109235068
559,nov. 2018,Amazonas,175.274,136.456,4080611,100109235068
560,dez. 2018,Amazonas,152.443,119.259,4080611,100109235068
561,jan. 2019,Amazonas,149.603,135.982,4144597,108181090996
562,fev. 2019,Amazonas,152.345,125.802,4144597,108181090996
563,mar. 2019,Amazonas,174.683,131.291,4144597,108181090996
564,abr. 2019,Amazonas,174.548,137.001,4144597,108181090996
565,mai. 2019,Amazonas,171.025,140.268,4144597,108181090996
566,jun. 2019,Amazonas,170.380,128.568,4144597,108181090996
567,jul. 2019,Amazonas,173.774,141.588,4144597,108181090996
568,ago. 2019,Amazonas,185.321,150.913,4144597,108181090996
569,set. 2019,Amazonas,178.109,141.750,4144597,108181090996
570,out. 2019,Amazonas,154.303,150.827,4144597,108181090996
571,nov. 2019,Amazonas,173.341,146.196,4144597,108181090996
572,dez. 2019,Amazonas,179.815,123.692,4144597,108181090996
573,jan. 2020,Amazonas,175.460,143.557,4207714,116019139386
574,fev. 2020,Amazonas,177.783,136.565,4207714,116019139386
575,mar. 2020,Amazonas,185.400,145.218,4207714,116019139386
576,abr. 2020,Amazonas,177.562,91.784,4207714,116019139386
577,mai. 2020,Amazonas,178.898,104.728,4207714,116019139386
578,jun. 2020,Amazonas,187.447,129.398,4207714,116019139386
579,jul. 2020,Amazonas,201.294,147.101,4207714,116019139386
580,ago. 2020,Amazonas,202.224,152.691,4207714,116019139386
581,set. 2020,Amazonas,204.860,156.169,4207714,116019139386
582,out. 2020,Amazonas,197.224,160.106,4207714,116019139386
583,nov. 2020,Amazonas,189.010,153.069,4207714,116019139386
584,dez. 2020,Amazonas,175.868,141.022,4207714,116019139386
585,jan. 2004,Roraima,15.607,1.686,381896,2822756978
586,fev. 2004,Roraima,14.793,1.599,381896,2822756978
587,mar. 2004,Roraima,14.461,1.680,381896,2822756978
588,abr. 2004,Roraima,15.417,1.811,381896,2822756978
589,mai. 2004,Roraima,13.130,1.831,381896,2822756978
590,jun. 2004,Roraima,13.541,1.661,381896,2822756978
591,jul. 2004,Roraima,13.256,1.154,381896,2822756978
592,ago. 2004,Roraima,12.645,1.081,381896,2822756978
593,set. 2004,Roraima,14.175,1.749,381896,2822756978
594,out. 2004,Roraima,15.159,1.619,381896,2822756978
595,nov. 2004,Roraima,15.656,1.036,381896,2822756978
596,dez. 2004,Roraima,15.434,2.049,381896,2822756978
597,jan. 2005,Roraima,15.679,1.152,391317,3193430415
598,fev. 2005,Roraima,15.026,456,391317,3193430415
599,mar. 2005,Roraima,14.307,1.205,391317,3193430415
600,abr. 2005,Roraima,15.098,1.264,391317,3193430415
601,mai. 2005,Roraima,13.314,1.274,391317,3193430415
602,jun. 2005,Roraima,13.301,1.196,391317,3193430415
603,jul. 2005,Roraima,13.875,963,391317,3193430415
604,ago. 2005,Roraima,13.537,942,391317,3193430415
605,set. 2005,Roraima,15.015,1.055,391317,3193430415
606,out. 2005,Roraima,15.410,1.183,391317,3193430415
607,nov. 2005,Roraima,17.629,1.113,391317,3193430415
608,dez. 2005,Roraima,14.389,1.250,391317,3193430415
609,jan. 2006,Roraima,14.278,1.119,403344,3802452111
610,fev. 2006,Roraima,13.675,1.664,403344,3802452111
611,mar. 2006,Roraima,13.721,1.290,403344,3802452111
612,abr. 2006,Roraima,13.664,840,403344,3802452111
613,mai. 2006,Roraima,14.371,1.280,403344,3802452111
614,jun. 2006,Roraima,13.646,1.285,403344,3802452111
615,jul. 2006,Roraima,12.750,1.167,403344,3802452111
616,ago. 2006,Roraima,13.898,1.079,403344,3802452111
617,set. 2006,Roraima,15.376,1.174,403344,3802452111
618,out. 2006,Roraima,16.753,1.085,403344,3802452111
619,nov. 2006,Roraima,17.264,1.193,403344,3802452111
620,dez. 2006,Roraima,15.600,1.087,403344,3802452111
621,jan. 2007,Roraima,16.789,1.096,395725,4203302125
622,fev. 2007,Roraima,15.271,1.213,395725,4203302125
623,mar. 2007,Roraima,16.230,1.352,395725,4203302125
624,abr. 2007,Roraima,16.218,1.176,395725,4203302125
625,mai. 2007,Roraima,16.377,1.255,395725,4203302125
626,jun. 2007,Roraima,15.291,1.190,395725,4203302125
627,jul. 2007,Roraima,14.677,1.211,395725,4203302125
628,ago. 2007,Roraima,15.746,1.250,395725,4203302125
629,set. 2007,Roraima,16.519,1.164,395725,4203302125
630,out. 2007,Roraima,16.668,1.178,395725,4203302125
631,nov. 2007,Roraima,18.699,1.246,395725,4203302125
632,dez. 2007,Roraima,17.072,1.332,395725,4203302125
633,jan. 2008,Roraima,16.410,1.216,412783,4841862423
634,fev. 2008,Roraima,16.787,1.368,412783,4841862423
635,mar. 2008,Roraima,17.219,1.349,412783,4841862423
636,abr. 2008,Roraima,17.722,1.468,412783,4841862423
637,mai. 2008,Roraima,17.532,1.232,412783,4841862423
638,jun. 2008,Roraima,16.320,1.196,412783,4841862423
639,jul. 2008,Roraima,15.802,1.309,412783,4841862423
640,ago. 2008,Roraima,16.163,1.230,412783,4841862423
641,set. 2008,Roraima,19.288,1.178,412783,4841862423
642,out. 2008,Roraima,19.117,1.402,412783,4841862423
643,nov. 2008,Roraima,19.846,1.189,412783,4841862423
644,dez. 2008,Roraima,18.878,1.283,412783,4841862423
645,jan. 2009,Roraima,18.158,1.125,421499,5671974582
646,fev. 2009,Roraima,18.421,1.208,421499,5671974582
647,mar. 2009,Roraima,18.504,1.415,421499,5671974582
648,abr. 2009,Roraima,19.114,1.352,421499,5671974582
649,mai. 2009,Roraima,20.749,1.336,421499,5671974582
650,jun. 2009,Roraima,18.349,1.189,421499,5671974582
651,jul. 2009,Roraima,17.052,1.352,421499,5671974582
652,ago. 2009,Roraima,18.441,1.169,421499,5671974582
653,set. 2009,Roraima,20.951,1.221,421499,5671974582
654,out. 2009,Roraima,22.497,1.267,421499,5671974582
655,nov. 2009,Roraima,22.332,1.286,421499,5671974582
656,dez. 2009,Roraima,21.100,1.218,421499,5671974582
657,jan. 2010,Roraima,21.131,1.576,450479,6639150477
658,fev. 2010,Roraima,20.660,1.459,450479,6639150477
659,mar. 2010,Roraima,20.704,1.541,450479,6639150477
660,abr. 2010,Roraima,23.176,1.731,450479,6639150477
661,mai. 2010,Roraima,20.934,1.466,450479,6639150477
662,jun. 2010,Roraima,21.177,1.346,450479,6639150477
663,jul. 2010,Roraima,19.751,1.225,450479,6639150477
664,ago. 2010,Roraima,20.711,1.457,450479,6639150477
665,set. 2010,Roraima,23.041,1.296,450479,6639150477
666,out. 2010,Roraima,25.407,1.491,450479,6639150477
667,nov. 2010,Roraima,24.357,1.284,450479,6639150477
668,dez. 2010,Roraima,22.801,1.229,450479,6639150477
669,jan. 2011,Roraima,26.337,1.480,460165,7303719268
670,fev. 2011,Roraima,20.497,1.120,460165,7303719268
671,mar. 2011,Roraima,22.617,1.463,460165,7303719268
672,abr. 2011,Roraima,25.055,1.339,460165,7303719268
673,mai. 2011,Roraima,22.674,1.338,460165,7303719268
674,jun. 2011,Roraima,21.751,1.312,460165,7303719268
675,jul. 2011,Roraima,23.181,1.132,460165,7303719268
676,ago. 2011,Roraima,22.942,1.199,460165,7303719268
677,set. 2011,Roraima,26.372,1.452,460165,7303719268
678,out. 2011,Roraima,27.977,1.397,460165,7303719268
679,nov. 2011,Roraima,25.364,1.227,460165,7303719268
680,dez. 2011,Roraima,27.174,1.343,460165,7303719268
681,jan. 2012,Roraima,26.119,1.313,469524,7711467115
682,fev. 2012,Roraima,25.765,1.336,469524,7711467115
683,mar. 2012,Roraima,26.320,1.738,469524,7711467115
684,abr. 2012,Roraima,27.094,2.030,469524,7711467115
685,mai. 2012,Roraima,25.701,1.584,469524,7711467115
686,jun. 2012,Roraima,26.847,1.730,469524,7711467115
687,jul. 2012,Roraima,25.334,1.514,469524,7711467115
688,ago. 2012,Roraima,24.906,1.484,469524,7711467115
689,set. 2012,Roraima,26.822,1.451,469524,7711467115
690,out. 2012,Roraima,30.931,1.416,469524,7711467115
691,nov. 2012,Roraima,32.072,1.463,469524,7711467115
692,dez. 2012,Roraima,31.409,1.584,469524,7711467115
693,jan. 2013,Roraima,29.191,1.646,488072,9010725277
694,fev. 2013,Roraima,28.157,1.422,488072,9010725277
695,mar. 2013,Roraima,27.623,1.605,488072,9010725277
696,abr. 2013,Roraima,33.177,1.909,488072,9010725277
697,mai. 2013,Roraima,28.260,1.604,488072,9010725277
698,jun. 2013,Roraima,28.084,1.340,488072,9010725277
699,jul. 2013,Roraima,28.603,1.472,488072,9010725277
700,ago. 2013,Roraima,27.236,1.464,488072,9010725277
701,set. 2013,Roraima,27.934,1.397,488072,9010725277
702,out. 2013,Roraima,34.267,1.426,488072,9010725277
703,nov. 2013,Roraima,32.386,1.305,488072,9010725277
704,dez. 2013,Roraima,32.174,1.470,488072,9010725277
705,jan. 2014,Roraima,33.357,1.431,496936,9744122309
706,fev. 2014,Roraima,31.556,1.190,496936,9744122309
707,mar. 2014,Roraima,33.852,1.542,496936,9744122309
708,abr. 2014,Roraima,33.127,1.657,496936,9744122309
709,mai. 2014,Roraima,35.178,1.860,496936,9744122309
710,jun. 2014,Roraima,33.656,1.533,496936,9744122309
711,jul. 2014,Roraima,31.600,1.693,496936,9744122309
712,ago. 2014,Roraima,30.824,1.623,496936,9744122309
713,set. 2014,Roraima,37.950,1.944,496936,9744122309
714,out. 2014,Roraima,40.392,2.013,496936,9744122309
715,nov. 2014,Roraima,35.716,1.760,496936,9744122309
716,dez. 2014,Roraima,38.299,1.845,496936,9744122309
717,jan. 2015,Roraima,37.956,1.770,505665,10242905137
718,fev. 2015,Roraima,34.292,1.700,505665,10242905137
719,mar. 2015,Roraima,39.064,2.057,505665,10242905137
720,abr. 2015,Roraima,37.949,1.808,505665,10242905137
721,mai. 2015,Roraima,35.022,1.800,505665,10242905137
722,jun. 2015,Roraima,32.112,1.751,505665,10242905137
723,jul. 2015,Roraima,34.950,1.681,505665,10242905137
724,ago. 2015,Roraima,35.141,1.582,505665,10242905137
725,set. 2015,Roraima,40.465,1.934,505665,10242905137
726,out. 2015,Roraima,46.783,1.991,505665,10242905137
727,nov. 2015,Roraima,41.775,2.071,505665,10242905137
728,dez. 2015,Roraima,40.081,2.659,505665,10242905137
729,jan. 2016,Roraima,37.808,2.068,514229,11013237213
730,fev. 2016,Roraima,39.292,2.108,514229,11013237213
731,mar. 2016,Roraima,43.841,2.380,514229,11013237213
732,abr. 2016,Roraima,41.058,2.111,514229,11013237213
733,mai. 2016,Roraima,36.431,2.315,514229,11013237213
734,jun. 2016,Roraima,34.877,2.192,514229,11013237213
735,jul. 2016,Roraima,33.672,2.113,514229,11013237213
736,ago. 2016,Roraima,38.602,2.149,514229,11013237213
737,set. 2016,Roraima,39.368,2.209,514229,11013237213
738,out. 2016,Roraima,41.685,2.121,514229,11013237213
739,nov. 2016,Roraima,42.026,2.076,514229,11013237213
740,dez. 2016,Roraima,42.702,2.192,514229,11013237213
741,jan. 2017,Roraima,37.554,2.209,522636,12104709147
742,fev. 2017,Roraima,35.364,2.059,522636,12104709147
743,mar. 2017,Roraima,40.613,2.285,522636,12104709147
744,abr. 2017,Roraima,35.844,2.200,522636,12104709147
745,mai. 2017,Roraima,38.851,1.826,522636,12104709147
746,jun. 2017,Roraima,35.787,1.703,522636,12104709147
747,jul. 2017,Roraima,34.039,1.753,522636,12104709147
748,ago. 2017,Roraima,41.140,1.850,522636,12104709147
749,set. 2017,Roraima,41.100,1.887,522636,12104709147
750,out. 2017,Roraima,45.261,2.017,522636,12104709147
751,nov. 2017,Roraima,46.648,2.140,522636,12104709147
752,dez. 2017,Roraima,43.720,2.202,522636,12104709147
753,jan. 2018,Roraima,39.403,2.306,576568,13369987723
754,fev. 2018,Roraima,41.580,2.560,576568,13369987723
755,mar. 2018,Roraima,41.063,3.164,576568,13369987723
756,abr. 2018,Roraima,43.959,2.750,576568,13369987723
757,mai. 2018,Roraima,36.643,1.889,576568,13369987723
758,jun. 2018,Roraima,35.689,2.222,576568,13369987723
759,jul. 2018,Roraima,33.337,1.948,576568,13369987723
760,ago. 2018,Roraima,39.203,2.261,576568,13369987723
761,set. 2018,Roraima,38.489,2.198,576568,13369987723
762,out. 2018,Roraima,49.372,2.509,576568,13369987723
763,nov. 2018,Roraima,46.589,2.452,576568,13369987723
764,dez. 2018,Roraima,37.118,2.405,576568,13369987723
765,jan. 2019,Roraima,39.638,2.172,605761,14292227131
766,fev. 2019,Roraima,37.511,2.251,605761,14292227131
767,mar. 2019,Roraima,41.200,2.418,605761,14292227131
768,abr. 2019,Roraima,45.030,2.178,605761,14292227131
769,mai. 2019,Roraima,38.162,2.043,605761,14292227131
770,jun. 2019,Roraima,30.526,1.658,605761,14292227131
771,jul. 2019,Roraima,36.212,1.718,605761,14292227131
772,ago. 2019,Roraima,34.234,1.579,605761,14292227131
773,set. 2019,Roraima,37.114,1.823,605761,14292227131
774,out. 2019,Roraima,41.771,1.886,605761,14292227131
775,nov. 2019,Roraima,40.081,1.565,605761,14292227131
776,dez. 2019,Roraima,39.457,1.471,605761,14292227131
777,jan. 2020,Roraima,40.377,1.645,631181,16024275696
778,fev. 2020,Roraima,37.768,1.755,631181,16024275696
779,mar. 2020,Roraima,47.738,2.126,631181,16024275696
780,abr. 2020,Roraima,45.688,2.117,631181,16024275696
781,mai. 2020,Roraima,40.068,1.927,631181,16024275696
782,jun. 2020,Roraima,39.524,1.552,631181,16024275696
783,jul. 2020,Roraima,39.823,1.870,631181,16024275696
784,ago. 2020,Roraima,38.617,1.832,631181,16024275696
785,set. 2020,Roraima,45.426,2.009,631181,16024275696
786,out. 2020,Roraima,48.601,1.971,631181,16024275696
787,nov. 2020,Roraima,45.923,1.693,631181,16024275696
788,dez. 2020,Roraima,46.761,2.099,631181,16024275696
789,jan. 2004,Pará,141.171,716.659,6850181,37272725891
790,fev. 2004,Pará,133.722,682.266,6850181,37272725891
791,mar. 2004,Pará,129.020,746.171,6850181,37272725891
792,abr. 2004,Pará,145.309,727.245,6850181,37272725891
793,mai. 2004,Pará,137.325,764.490,6850181,37272725891
794,jun. 2004,Pará,141.205,764.359,6850181,37272725891
795,jul. 2004,Pará,135.724,789.528,6850181,37272725891
796,ago. 2004,Pará,146.423,829.605,6850181,37272725891
797,set. 2004,Pará,141.930,766.214,6850181,37272725891
798,out. 2004,Pará,142.047,786.786,6850181,37272725891
799,nov. 2004,Pará,149.190,781.721,6850181,37272725891
800,dez. 2004,Pará,148.315,792.055,6850181,37272725891
801,jan. 2005,Pará,148.187,785.787,6970586,40522893486
802,fev. 2005,Pará,135.499,760.992,6970586,40522893486
